[Header]
TITLE,NdTiGaO_multifield_He3Base._50K.dat
BYAPP,HeatCapacity,3.9.3,1.7
INFO,6.856,MASS:Sample Mass (mg)
INFO,0.005,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.3 Build 101,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
3763187239.39625,,1857,8.07367,8.07367,14999.9892578125,9.89999989542412E-6,8.1655599,0.1638586,9.4590449,0.05739,9.7976095,0.02664,19.256654,0.05739,1.0557197,8.3258624,0.0078527724,99.623347,0,0,1,,,,2.315E-6,16.74369,66.676369,1.1584074,0
3763187863.39608,,1857,7.24771,7.24771,14999.9892578125,9.89999989542412E-6,7.3277074,0.14777268,8.7399049,0.05154,7.3854306,0.01846,16.125336,0.05154,0.81624824,8.2876416,0.021954298,98.937503,0,0,1,,,,1.9519E-6,16.65172,53.695296,1.1927202,0
3763187940.65204,,1857,7.25074,7.25074,14999.953125,9.89999989542412E-6,7.333866,0.14870506,8.7087774,0.04366,7.401232,0.01851,16.110009,0.04366,1.0717669,8.1717594,0.021920026,98.924717,0,0,1,,,,1.9777E-6,16.57528,53.78559,1.1874743,0
3763188016.28864,,1857,7.2511,7.2511,15000.01171875,9.89999989542412E-6,7.3349341,0.14728998,8.7312269,0.04432,7.4024708,0.01851,16.133698,0.04432,1.2488813,8.0727578,0.010660563,99.469334,0,0,1,,,,2.0017E-6,16.34352,53.801259,1.190362,0
3763188627.38704,,1857,6.50846,6.50846,15000.0478515625,9.89999989542412E-6,6.5787814,0.12813886,8.7762113,0.05967,5.5726916,0.01426,14.348903,0.05967,2.0001374,8.5005003,0.017637775,99.128392,0,0,1,,,,1.6936E-6,16.14552,43.280365,1.3340178,0
3763188703.97142,,1857,6.51185,6.51185,15000.0849609375,9.89999989542412E-6,6.5868192,0.13332144,8.7888658,0.04034,5.5895282,0.0143,14.378394,0.04034,1.3255424,8.3637014,0.011624121,99.415967,0,0,1,,,,1.7229E-6,17.001,43.386187,1.3343111,0
3763188780.74689,,1857,6.51198,6.51198,15000.0849609375,9.89999989542412E-6,6.5865104,0.13207372,8.7952245,0.04212,5.5879914,0.0143,14.383216,0.04212,0.93659063,8.2775907,0.0070948102,99.639543,0,0,1,,,,1.74E-6,16.7274,43.382119,1.335339,0
3763189381.88798,,1857,5.84604,5.84604,15000.072265625,9.89999989542412E-6,5.9071116,0.11155166,9.4460139,0.04164,4.1392443,0.01065,13.585258,0.04164,0.80264101,9.3780904,0.016474928,99.170972,0,0,1,,,,1.4545E-6,16.55518,34.893968,1.5990918,0
3763189464.06374,,1857,5.84892,5.84892,14999.953125,9.89999989542412E-6,5.9163632,0.12099702,9.4637665,0.04394,4.1557338,0.0107,13.6195,0.04394,3.9242828,9.1235388,0.0052817262,99.726987,0,0,1,,,,1.4948E-6,18.75618,35.003354,1.5995919,0
3763189544.29295,,1857,5.84919,5.84919,15000.0009765625,9.89999989542412E-6,5.9167757,0.11909496,9.4387412,0.03045,4.1575823,0.0107,13.596324,0.03045,0.7071864,9.1080465,0.0087901117,99.545441,0,0,1,,,,1.4961E-6,18.24708,35.008234,1.5952508,0
3763190136.63487,,1857,5.25071,5.25071,15000.1435546875,9.89999989542412E-6,5.3044413,0.096977166,10.680646,0.03911,3.0558498,0.007849,13.736496,0.03911,0.39094213,10.858395,0.0080541182,99.570791,0,0,1,,,,1.2684E-6,18.21609,28.137097,2.013529,0
3763190228.89703,,1857,5.25336,5.25336,15000.072265625,9.89999989542412E-6,5.3148348,0.10915565,10.636634,0.03694,3.0713659,0.007886,13.708,0.03694,3.0029463,10.634794,0.0080282931,99.565393,0,0,1,,,,1.2924E-6,21.71679,28.247469,2.0013105,0
3763190319.29256,,1857,5.25396,5.25396,15000.0478515625,9.89999989542412E-6,5.3145639,0.10777753,10.636576,0.02448,3.07133,0.007886,13.707906,0.02448,0.7080509,10.561649,0.0053915499,99.706196,0,0,1,,,,1.3002E-6,21.26959,28.24459,2.0014015,0
3763190919.25391,,1857,4.71665,4.71665,15000.060546875,9.89999989542412E-6,4.764682,0.084843614,12.297312,0.03386,2.2361166,0.006027,14.533429,0.03386,0.2563696,13.261387,0.005993468,99.652323,0,0,1,,,,1.0987E-6,21.1233,22.702195,2.5809303,0
3763191024.85698,,1857,4.71883,4.71883,15000.072265625,9.89999989542412E-6,4.7753418,0.098868782,12.241522,0.03353,2.250213,0.006062,14.491735,0.03353,1.4217405,12.952766,0.0068558964,99.595762,0,0,1,,,,1.1221E-6,26.52277,22.803889,2.563486,0
3763191129.03281,,1857,4.71916,4.71916,15000.072265625,9.89999989542412E-6,4.775357,0.097499002,12.236651,0.03472,2.2499341,0.006061,14.486585,0.03472,2.7736467,12.875347,0.0055186903,99.67282,0,0,1,,,,1.1278E-6,25.90553,22.804035,2.5624578,0
3763191743.50849,,1857,4.23722,4.23722,15000.0947265625,9.89999989542412E-6,4.2805139,0.075142293,14.268832,0.04571,1.6219086,0.003693,15.890741,0.04571,0.36262879,16.789612,0.006037629,99.606677,0,0,1,,,,9.4948E-7,25.75069,18.322799,3.3334391,0
3763191871.18161,,1857,4.23883,4.23883,15000.0947265625,9.89999989542412E-6,4.2908733,0.089376151,14.229087,0.02736,1.6330444,0.003743,15.862131,0.02736,1.6887028,16.265248,0.0044513221,99.703131,0,0,1,,,,9.7755E-7,33.57922,18.411593,3.3161284,0
3763191994.20009,,1857,4.23889,4.23889,15000.0947265625,9.89999989542412E-6,4.290403,0.087665871,14.215425,0.03048,1.632536,0.00374,15.847961,0.03048,1.3185909,16.143657,0.0036861351,99.752514,0,0,1,,,,9.8364E-7,32.5305,18.407558,3.3133076,0
3763192651.42072,,1857,3.80696,3.80696,15000.0244140625,9.89999989542412E-6,3.8459265,0.065721927,16.832517,0.06951,1.1796943,0.003451,18.012211,0.06951,0.58011927,21.497168,0.003243838,99.753001,0,0,1,,,,8.397E-7,32.28731,14.791151,4.3767131,0
3763192806.75181,,1857,3.80762,3.80762,15000.0009765625,9.89999989542412E-6,3.8543366,0.079667135,16.742315,0.05115,1.1868394,0.003414,17.929154,0.05115,1.0369867,20.944406,0.0045227979,99.649744,0,0,1,,,,8.5866E-7,42.99434,14.855911,4.3437604,0
3763192959.89024,,1857,3.80752,3.80752,15000.01171875,9.89999989542412E-6,3.8547878,0.078377873,16.762062,0.03915,1.1872595,0.003412,17.949321,0.03915,0.78485045,20.872356,0.0032487322,99.747546,0,0,1,,,,8.6186E-7,41.88881,14.859389,4.3483747,0
3763193371.63056,,1857,3.42001,3.42001,15000.01171875,9.89999989542412E-6,3.4564412,0.058825848,19.636773,0.04293,0.85626747,0.00476,20.493041,0.04293,0.96596964,27.366214,0.0022842727,99.791154,0,0,1,,,,7.5028E-7,41.74471,11.946986,5.6812115,0
3763193562.32313,,1857,3.41994,3.41994,15000.0244140625,9.89999989542412E-6,3.4637233,0.070738269,19.583697,0.04166,0.86172544,0.00477,20.445423,0.04166,0.47947314,27.135848,0.0028368995,99.740479,0,0,1,,,,7.5525E-7,54.73243,11.997379,5.6539439,0
3763193753.44404,,1857,3.4199,3.4199,15000.0009765625,9.89999989542412E-6,3.4623577,0.070383165,19.578221,0.04304,0.86064879,0.004769,20.43887,0.04304,0.59638929,27.199166,0.0030549494,99.720889,0,0,1,,,,7.5338E-7,54.2717,11.987921,5.6545923,0
3763194123.93696,,1857,3.07205,3.07205,15000.119140625,9.89999989542412E-6,3.107534,0.052833628,22.920964,0.05169,0.6069151,0.003227,23.527879,0.05169,1.590901,35.730569,0.0021175662,99.763667,0,0,1,,,,6.5996E-7,54.39833,9.6567674,7.3759334,0
3763194401.61286,,1857,3.07192,3.07192,15000.119140625,9.89999989542412E-6,3.1126782,0.063733033,22.774708,0.03895,0.61000368,0.00325,23.384712,0.03895,1.076365,35.495364,0.002656237,99.704657,0,0,1,,,,6.6066E-7,71.46114,9.6887656,7.3167564,0
3763194678.34658,,1857,3.0719,3.0719,14999.9775390625,9.89999989542412E-6,3.1126705,0.063278026,22.8077,0.03834,0.6099638,0.003249,23.417664,0.03834,0.99765208,35.441752,0.0025933015,99.71082,0,0,1,,,,6.6255E-7,70.99073,9.6887179,7.3273737,0
3763195113.09804,,1857,2.75929,2.75929,15000.01171875,9.89999989542412E-6,2.7947603,0.047479909,26.557959,0.04756,0.43743745,0.002282,26.995396,0.04756,0.40428777,46.232129,0.0014019715,99.809437,0,0,1,,,,5.8499E-7,70.8835,7.8106852,9.5027679,0
3763195464.68835,,1857,2.75951,2.75951,14999.953125,9.89999989542412E-6,2.7983284,0.056777666,26.438396,0.03411,0.43901656,0.00229,26.877413,0.03411,0.62602281,46.220581,0.0020163741,99.727791,0,0,1,,,,5.8304E-7,92.46426,7.8306417,9.4479249,0
3763195814.83763,,1857,2.75973,2.75973,14999.953125,9.89999989542412E-6,2.7984118,0.056513595,26.455191,0.0378,0.43902777,0.002291,26.894218,0.0378,0.93810058,45.913709,0.0022073616,99.699761,0,0,1,,,,5.8746E-7,92.44116,7.8311085,9.4536447,0
3763196328.8683,,1857,2.47869,2.47869,14999.9287109375,9.89999989542412E-6,2.5142081,0.042939285,30.390621,0.05459,0.31963591,0.001491,30.710257,0.05459,0.14085199,58.513951,0.000916949,99.847632,0,0,1,,,,5.2562E-7,91.82742,6.3212423,12.087552,0
3763196824.33537,,1857,2.47866,2.47866,14999.9775390625,9.89999989542412E-6,2.5173235,0.050185172,30.338829,0.03876,0.32075891,0.001498,30.659588,0.03876,1.4275451,59.308805,0.002053957,99.664396,0,0,1,,,,5.1865E-7,117.0279,6.3369178,12.052018,0
3763197267.97819,,1857,2.47878,2.47878,14999.953125,9.89999989542412E-6,2.5187038,0.050656693,30.276692,0.03134,0.32126406,0.001502,30.597956,0.03134,1.3490525,59.265624,0.0016777902,99.726796,0,0,1,,,,5.1767E-7,118.6176,6.3438688,12.020743,0
3763197961.24002,,1857,2.22645,2.22645,14999.8935546875,9.89999989542412E-6,2.2647959,0.03919177,34.624553,0.05961,0.23254797,0.001426,34.8571,0.05961,0.42349518,75.014792,0.00077148536,99.844574,0,0,1,,,,4.6538E-7,118.5312,5.1293002,15.288156,0
3763198519.63303,,1857,2.22672,2.22672,14999.91796875,9.89999989542412E-6,2.2667134,0.043930016,34.646562,0.05024,0.23318434,0.001423,34.879746,0.05022,0.25997029,74.139251,0,100,0,0,1,,,,4.7046E-7,150.0296,5.1379898,15.284933,0
3763199069.57185,,1857,2.22637,2.22637,14999.953125,9.89999989542412E-6,2.267429,0.044769571,34.47081,0.05691,0.23330016,0.001423,34.70411,0.05691,0.17103305,74.817811,0.001243941,99.750399,0,0,1,,,,4.6499E-7,148.2785,5.1412344,15.202597,0
3763200150.97008,,1857,2.00186,2.00186,15000.01171875,9.89999989542412E-6,2.0462479,0.034750358,38.548754,0.07742,0.17137887,0.001473,38.720133,0.07742,0.10640941,92.732694,0.00020988573,99.94861,0,0,1,,,,4.1776E-7,149.6356,4.1871305,18.838751,0
3763200831.47729,,1857,1.99976,1.99976,15000.0009765625,9.89999989542412E-6,2.0460295,0.03883705,38.602186,0.1251,0.17133453,0.001473,38.773521,0.1251,0.3304581,88.756376,0,100,0,0,1,,,,4.3685E-7,185.4654,4.1862368,18.866877,0
3763201664.38843,,1857,1.99952,1.99952,15000.0361328125,9.89999989542412E-6,2.0415358,0.038681399,38.432834,0.05972,0.17034291,0.001465,38.603177,0.0597,0.69983447,92.916948,0,100,0,0,1,,,,4.1546E-7,177.5128,4.1678685,18.825452,0
3763202646.68423,,1857,1.79655,1.79655,14999.9892578125,9.89999989542412E-6,1.8446876,0.03557555,41.808596,0.06633,0.12930118,0.0009324,41.937897,0.06633,0.52917869,116.89405,0.001224991,99.657898,0,0,1,,,,3.5999E-7,185.8339,3.4028724,22.664323,0
3763203496.35037,,1857,1.79643,1.79643,15000.0478515625,9.89999989542412E-6,1.8485174,0.037801823,41.974758,0.07385,0.12992275,0.0009408,42.104681,0.07385,0.065896162,117.81886,0.0017203692,99.523081,0,0,1,,,,3.5907E-7,233.7881,3.4170167,22.707256,0
3763204351.55064,,1857,1.79649,1.79649,15000.119140625,9.89999989542412E-6,1.8509151,0.03759836,41.5045,0.08245,0.13031966,0.0009463,41.63482,0.08245,0.051979595,111.18925,0.00085866598,99.751895,0,0,1,,,,3.7538E-7,235.6377,3.4258866,22.423773,0
3763205497.68679,,1857,1.61369,1.61369,15000.0478515625,9.89999989542412E-6,1.6776405,0.031940439,45.460784,0.05137,0.10055409,0.0006225,45.561338,0.05137,0.57989899,132.41321,0.00078516684,99.730008,0,0,1,,,,3.4501E-7,222.3785,2.8144775,27.09805,0
3763206454.66637,,1857,1.61367,1.61367,15000.1318359375,9.89999989542412E-6,1.6767405,0.031469432,45.794235,0.06469,0.10037984,0.000621,45.894615,0.06469,0.21397901,130.71343,0,100,0,0,1,,,,3.5111E-7,264.8264,2.8114586,27.311463,0
3763207402.73607,,1857,1.61371,1.61371,15000.060546875,9.89999989542412E-6,1.6770763,0.031095669,45.594358,0.08348,0.10042278,0.0006214,45.694781,0.08347,0.19023606,128.3494,0,100,0,0,1,,,,3.5602E-7,261.4269,2.8125849,27.186812,0
3763208951.01137,,1857,1.44951,1.44951,14999.90625,9.89999989542412E-6,1.4692303,0.029187077,49.686484,0.06265,0.072311431,0.0004056,49.758796,0.06265,0.027503655,179.31771,0.00050264344,99.806461,0,0,1,,,,2.7803E-7,256.6988,2.1586378,33.818036,0
3763210418.40183,,1857,1.44947,1.44947,15000.01171875,9.89999989542412E-6,1.4695854,0.030931326,49.669711,0.03955,0.072275041,0.0004052,49.741986,0.03955,0.34771601,181.30561,0.00094650926,99.638888,0,0,1,,,,2.7535E-7,358.6354,2.1596812,33.798452,0
3763211721.35094,,1857,1.44957,1.44957,15000.0244140625,9.89999989542412E-6,1.4697559,0.030905872,49.657927,0.04008,0.072285231,0.0004053,49.730212,0.04008,0.088170998,178.82807,0.00066099504,99.744689,0,0,1,,,,2.788E-7,362.6112,2.1601824,33.786513,0
3763213647.54504,,1857,1.3021,1.3021,14999.91796875,9.89999989542412E-6,1.3215064,0.029099591,51.728287,0.03289,0.056625067,0.0002362,51.784912,0.03289,0.043101696,209.73508,0.00043489927,99.8098,0,0,1,,,,2.4738E-7,357.6561,1.7463792,39.143425,0
3763215145.69067,,1857,1.30207,1.30207,14999.9404296875,9.89999989542412E-6,1.3207703,0.028013539,51.74317,0.03016,0.056507878,0.0002354,51.799678,0.03016,0.14171441,212.82588,0.00069254457,99.700489,0,0,1,,,,2.4412E-7,419.4702,1.7444341,39.17651,0
3763216665.52045,,1857,1.30213,1.30213,14999.9404296875,9.89999989542412E-6,1.3218916,0.028117561,51.725952,0.02766,0.056610348,0.0002361,51.782563,0.02766,1.6993964,211.81174,0.00062348301,99.729724,0,0,1,,,,2.4514E-7,425.6518,1.7473975,39.130252,0
3763218916.30361,,1857,1.16968,1.16968,14999.9775390625,9.89999989542412E-6,1.1885985,0.027028743,53.231072,0.04303,0.045121958,0.0003256,53.276194,0.04303,0.017371425,240.28926,0.00043185495,99.787167,0,0,1,,,,2.2219E-7,423.6235,1.4127664,44.784737,0
3763220875.45558,,1857,1.16963,1.16963,14999.953125,9.89999989542412E-6,1.1866597,0.025162742,53.254216,0.03723,0.044932868,0.000329,53.299149,0.03723,0.20712676,243.0387,0.00054466367,99.733233,0,0,1,,,,2.1989E-7,480.5785,1.4081611,44.877414,0
3763222609.53572,,1857,1.16955,1.16955,14999.90625,9.89999989542412E-6,1.1865861,0.025193418,53.208402,0.04193,0.044925332,0.0003292,53.253327,0.04193,0.057443814,243.03934,0.00053676211,99.737297,0,0,1,,,,2.1969E-7,486.0774,1.4079866,44.841585,0
3763225168.9462,,1857,1.05061,1.05061,14999.96484375,9.89999989542412E-6,1.0676755,0.025108884,53.342064,0.03912,0.036309177,0.0003564,53.378373,0.03912,0.062794399,273.9556,0.00049197323,99.735117,0,0,1,,,,1.9536E-7,486.0787,1.139931,49.960932,0
3763227118.29453,,1857,1.05063,1.05063,14999.9892578125,9.89999989542412E-6,1.0665768,0.022993803,53.398218,0.03736,0.036202092,0.0003544,53.43442,0.03736,0.053602921,274.84516,0.00047178464,99.745821,0,0,1,,,,1.9491E-7,547.9112,1.1375861,50.065046,0
3763229075.70383,,1857,1.05068,1.05068,14999.9892578125,9.89999989542412E-6,1.0665141,0.02292662,53.467049,0.03939,0.036196918,0.0003543,53.503246,0.03939,0.048646151,274.94402,0.00048501793,99.738392,0,0,1,,,,1.9511E-7,549.6903,1.1374522,50.132531,0
3763231967.45886,,1857,0.943673,0.943673,15000.0849609375,9.89999989542412E-6,0.95982085,0.023336991,52.032049,0.03446,0.029590973,0.0002342,52.06164,0.03446,0.22256271,304.6246,0.00060805277,99.647376,0,0,1,,,,1.7151E-7,549.888,0.92125607,54.210168,0
3763234132.94592,,1857,0.943702,0.943702,15000.0009765625,9.89999989542412E-6,0.95879128,0.021124333,52.062227,0.03584,0.029507091,0.0002338,52.091734,0.03584,0.071931178,303.08674,0.00050993491,99.701922,0,0,1,,,,1.7238E-7,609.2492,0.91928072,54.299855,0
3763236286.66352,,1857,0.943674,0.943674,14999.8818359375,9.89999989542412E-6,0.95868771,0.021016808,52.025322,0.03797,0.029501484,0.0002338,52.054824,0.03797,0.098541792,303.75048,0.00049991312,99.708589,0,0,1,,,,1.7187E-7,606.1735,0.91908212,54.267226,0
3763239447.51642,,1857,0.847789,0.847789,15000.01171875,9.89999989542412E-6,0.8633452,0.021962505,49.765099,0.0417,0.024550846,0.0002792,49.78965,0.0417,0.30680235,330.63698,0.0006123606,99.622792,0,0,1,,,,1.5116E-7,607.501,0.74536493,57.64218,0
3763242126.09308,,1857,0.84775,0.84775,14999.9775390625,9.89999989542412E-6,0.86172645,0.019416868,49.632777,0.0409,0.024450189,0.000281,49.657227,0.0409,0.12915376,328.55231,0.00060597874,99.623816,0,0,1,,,,1.5171E-7,661.274,0.74257247,57.596906,0
3763244459.67622,,1857,0.847668,0.847668,14999.953125,9.89999989542412E-6,0.86158423,0.019218665,49.692483,0.04317,0.024442538,0.0002811,49.716926,0.04317,0.093667101,327.77844,0.0004910478,99.694197,0,0,1,,,,1.5214E-7,657.1046,0.74232738,57.675711,0
3763247863.7561,,1857,0.761466,0.761466,14999.8935546875,9.89999989542412E-6,0.77616553,0.020326449,46.724049,0.0487,0.020560726,0.000311,46.74461,0.0487,5.0792701,352.04592,0.00070808462,99.540414,0,0,1,,,,1.3339E-7,655.5569,0.60243293,60.198563,0
3763250360.8796,,1857,0.761437,0.761437,15000.0361328125,9.89999989542412E-6,0.77508093,0.017642986,46.726583,0.04062,0.020497683,0.00031,46.747081,0.04062,0.13172128,347.2361,0.00054775297,99.638782,0,0,1,,,,1.3511E-7,704.0918,0.60075044,60.286071,0
3763252826.37215,,1857,0.761504,0.761504,15000.072265625,9.89999989542412E-6,0.77476457,0.017018369,46.942752,0.05994,0.020490896,0.0003098,46.963243,0.05994,0.1618779,344.97543,0,100,0,0,1,,,,1.3614E-7,694.4722,0.60026014,60.589699,0
3763256061.20459,,1857,0.684019,0.684019,15000.0947265625,9.89999989542412E-6,0.69896984,0.018679391,42.955011,0.07237,0.017686316,0.0001806,42.972698,0.07237,2.3669091,369.04309,0.00084109903,99.442909,0,0,1,,,,1.171E-7,689.9509,0.48855883,61.454742,0
3763258677.32619,,1857,0.684045,0.684045,15000.0361328125,9.89999989542412E-6,0.6979775,0.01616329,42.976145,0.04779,0.017638646,0.0001782,42.993783,0.04779,0.15703572,358.62997,0.00056035379,99.617531,0,0,1,,,,1.2034E-7,738.0862,0.48717258,61.572393,0
3763261578.59221,,1857,0.683963,0.683963,14999.96484375,9.89999989542412E-6,0.69756264,0.015834567,43.008435,0.04239,0.017625322,0.0001775,43.02606,0.04239,0.2614917,359.8339,0.00065565746,99.553018,0,0,1,,,,1.2011E-7,717.2599,0.48659363,61.655302,0
3763264946.14773,,1857,0.614412,0.614412,15000.0478515625,9.89999989542412E-6,0.62956622,0.016877101,38.918271,0.03631,0.015421624,0.0001694,38.933693,0.03631,1.3124675,353.90993,0.00055410384,99.603,0,0,1,,,,1.1045E-7,719.6678,0.39635363,61.817597,0
3763269316.14202,,1857,0.614423,0.614423,15000.01171875,9.89999989542412E-6,0.62653371,0.013707425,39.691793,0.04547,0.015319555,0.0001732,39.707113,0.04547,0.39207704,372.60784,0.00072850096,99.490454,0,0,1,,,,1.0711E-7,707.8199,0.39254449,63.351408,0
3763272330.07491,,1857,0.614413,0.614413,15000.0009765625,9.89999989542412E-6,0.62670543,0.014440478,39.570963,0.04948,0.015325391,0.000173,39.586289,0.04948,3.4982952,374.61247,0.00080939584,99.438536,0,0,1,,,,1.0627E-7,745.2157,0.3927597,63.141248,0
3763283329.32351,,1857,49.8419,49.8419,20000.0234375,9.89999989542412E-6,50.453356,1.0836634,602.62219,0.8907,425.32253,0.406,1027.9447,0.8907,0.62193445,74.945486,0.10339181,99.43226,0,0,1,,,,1.3743E-5,173.0934,2545.5412,11.944145,0
3763283884.39102,,1857,49.9619,49.9619,20000.048828125,9.89999989542412E-6,50.482197,0.98753851,605.49082,2.421,426.04616,0.4073,1031.537,2.421,0.13463184,79.363052,0.3062541,98.415994,0,0,1,,,,1.307E-5,149.891,2548.4522,11.994146,0
3763284470.41579,,1857,50.0823,50.0823,20000.119140625,9.89999989542412E-6,50.635997,1.0187253,606.46515,2.2,428.50292,0.412,1034.9681,2.2,0.10294095,78.090495,0.23988625,98.738747,0,0,1,,,,1.3312E-5,158.7261,2564.0042,11.976957,0
3763294026.50837,,1857,45.0931,45.0931,20000.15625,9.89999989542412E-6,45.663486,0.92113642,511.11718,1.565,350.48782,0.2925,861.605,1.538,14.2265,67.248442,0,100,0,0,1,,,,1.2812E-5,156.181,2085.1539,11.193127,0
3763295350.65353,,1857,44.7795,44.7795,20000.130859375,9.89999989542412E-6,45.304969,0.89615593,513.00373,0.8178,345.26501,0.2867,858.26874,0.8178,0.10797121,68.756334,0.074671569,99.548914,0,0,1,,,,1.2503E-5,134.4969,2052.5402,11.323343,0
3763295861.52064,,1857,44.8725,44.8725,20000.14453125,9.89999989542412E-6,45.357331,0.90829683,517.96817,1.753,346.14495,0.2876,864.11312,1.753,0.18387084,73.381276,0.24104869,98.637126,0,0,1,,,,1.1834E-5,137.5127,2057.2875,11.419723,0
3763305284.77042,,1857,40.2077,40.2077,20000.2265625,9.89999989542412E-6,40.712103,0.89157353,436.58988,0.714,282.13213,0.2322,718.72201,0.714,0.7307108,63.081473,0.10092528,99.330212,0,0,1,,,,1.1422E-5,146.7626,1657.4753,10.723835,0
3763305755.90478,,1857,40.3438,40.3438,20000.23828125,9.89999989542412E-6,40.773128,0.82965816,439.26753,2.332,283.12202,0.233,722.38955,2.332,0.10613445,68.184363,0.29404194,98.198777,0,0,1,,,,1.0667E-5,126.1629,1662.4479,10.773457,0
3763306264.36411,,1857,40.4459,40.4459,20000.251953125,9.89999989542412E-6,40.929834,0.86070027,438.19184,1.452,285.01335,0.2345,723.20519,1.452,0.084702816,64.675559,0.14699811,99.050532,0,0,1,,,,1.1221E-5,136.3687,1675.2513,10.705928,0
3763314404.84294,,1857,36.1112,36.1112,20000.1796875,9.89999989542412E-6,36.553443,0.7916688,368.10962,0.7068,231.70338,0.186,599.81301,0.7068,2.9601901,57.13208,0.11684758,99.139108,0,0,1,,,,1.0533E-5,129.3511,1336.1542,10.07045,0
3763314831.80219,,1857,36.2595,36.2595,20000.14453125,9.89999989542412E-6,36.638152,0.74917641,370.23499,2.355,232.83826,0.187,603.07325,2.355,0.087428331,62.080147,0.2943298,98.009269,0,0,1,,,,9.7892E-6,114.2642,1342.3542,10.105176,0
3763315294.9275,,1857,36.3446,36.3446,20000.15625,9.89999989542412E-6,36.789023,0.77510519,367.90414,1.056,234.41561,0.1885,602.31975,1.056,0.067676395,57.174055,0.094075419,99.309038,0,0,1,,,,1.0562E-5,124.1603,1353.4322,10.000378,0
3763322368.41554,,1857,32.4356,32.4356,20000.23828125,9.89999989542412E-6,32.81728,0.7099904,305.68235,0.767,190.96655,0.1654,496.6489,0.767,10.971355,51.983969,0.14469449,98.827164,0,0,1,,,,9.597E-6,114.3481,1076.9738,9.3146766,0
3763322761.11572,,1857,32.6,32.6,20000.21484375,9.89999989542412E-6,32.934597,0.68242613,307.54492,2.367,192.30662,0.1657,499.85154,2.367,0.076434058,56.432799,0.30106277,97.758152,0,0,1,,,,8.9348E-6,103.9679,1084.6877,9.3380502,0
3763323183.05488,,1857,32.6521,32.6521,20000.203125,9.89999989542412E-6,33.060711,0.68539883,303.25813,0.7182,193.52369,0.1658,496.78182,0.6987,0.15137001,49.481954,0,100,0,0,1,,,,1.004E-5,112.8656,1093.0106,9.1727648,0
3763327842.47332,,1857,29.1337,29.1337,20000.130859375,9.89999989542412E-6,29.473697,0.6296852,249.81193,0.5962,157.03414,0.1476,406.84607,0.5962,9.4510406,45.874596,0.11636018,98.932521,0,0,1,,,,8.9048E-6,98.96391,868.69881,8.4757584,0
3763328193.61282,,1857,29.2734,29.2734,20000.119140625,9.89999989542412E-6,29.573174,0.61154231,251.55413,1.818,158.11281,0.1488,409.66694,1.818,0.083732339,49.703145,0.2545334,97.850246,0,0,1,,,,8.3109E-6,91.74919,874.57261,8.5061595,0
3763328571.65539,,1857,29.3172,29.3172,20000.0234375,9.89999989542412E-6,29.681298,0.61395091,248.76454,0.6302,159.10118,0.1498,407.86572,0.6121,0.20918147,43.969037,0,100,0,0,1,,,,9.2762E-6,99.40629,880.97943,8.381188,0
3763331979.52915,,1857,26.3391,26.3391,20000.0234375,9.89999989542412E-6,26.664842,0.54315956,201.04372,0.5331,130.0898,0.1136,331.13352,0.5209,0.45855933,38.470232,0,100,0,0,1,,,,8.6075E-6,87.93807,711.0138,7.5396553,0
3763332595.35244,,1857,26.2213,26.2213,20000.060546875,9.89999989542412E-6,26.530538,0.51634985,200.40964,0.4765,128.87896,0.1123,329.2886,0.463,0.10115995,38.153058,0,100,0,0,1,,,,8.6307E-6,76.94046,703.86947,7.553923,0
3763332889.2933,,1857,26.251,26.251,20000.072265625,9.89999989542412E-6,26.539942,0.51498833,202.69633,0.7426,128.98779,0.1124,331.68412,0.734,0.51726704,39.726888,0,100,0,0,1,,,,8.3491E-6,76.30612,704.3685,7.6374067,0
3763335196.77786,,1857,23.5328,23.5328,20000.1796875,9.89999989542412E-6,23.827627,0.51954198,159.40486,0.2977,104.83611,0.09218,264.24097,0.2977,0.31541907,34.312401,0.031514977,99.616644,0,0,1,,,,7.7118E-6,79.45378,567.75578,6.6899175,0
